"symbol","date","close"
"CL=F",2013-08-14,106.849998
"MXN=X",2013-08-14,12.7325
"CL=F",2013-08-15,107.330002
"MXN=X",2013-08-15,12.8161
"CL=F",2013-08-16,107.459999
"MXN=X",2013-08-16,12.9042
"CL=F",2013-08-18,NA
"CL=F",2013-08-19,107.099998
"MXN=X",2013-08-19,13.0651
"CL=F",2013-08-20,104.970001
"MXN=X",2013-08-20,12.9715
"CL=F",2013-08-21,103.849998
"MXN=X",2013-08-21,13.2486
"CL=F",2013-08-22,105.029999
"MXN=X",2013-08-22,13.0556
"CL=F",2013-08-23,106.419998
"MXN=X",2013-08-23,12.9462
"CL=F",2013-08-25,NA
"CL=F",2013-08-26,105.919998
"MXN=X",2013-08-26,13.176
"CL=F",2013-08-27,109.010002
"MXN=X",2013-08-27,13.2521
"CL=F",2013-08-28,110.099998
"MXN=X",2013-08-28,13.3129
"CL=F",2013-08-29,108.800003
"MXN=X",2013-08-29,13.3213
"CL=F",2013-08-30,107.650002
"MXN=X",2013-08-30,13.3662
"CL=F",2013-09-01,NA
"MXN=X",2013-09-02,13.3113
"CL=F",2013-09-03,108.540001
"MXN=X",2013-09-03,13.387
"CL=F",2013-09-04,107.230003
"MXN=X",2013-09-04,13.3074
"CL=F",2013-09-05,108.370003
"MXN=X",2013-09-05,13.3759
"CL=F",2013-09-06,110.529999
"MXN=X",2013-09-06,13.1603
"CL=F",2013-09-08,NA
"CL=F",2013-09-09,109.519997
"MXN=X",2013-09-09,13.0979
"CL=F",2013-09-10,107.389999
"MXN=X",2013-09-10,13.0746
"CL=F",2013-09-11,107.559998
"MXN=X",2013-09-11,13.0346
"CL=F",2013-09-12,108.599998
"MXN=X",2013-09-12,13.0637
"CL=F",2013-09-13,108.209999
"MXN=X",2013-09-13,13.0358
"CL=F",2013-09-15,NA
"CL=F",2013-09-16,106.589996
"MXN=X",2013-09-16,12.9304
"CL=F",2013-09-17,105.419998
"MXN=X",2013-09-17,12.9189
"CL=F",2013-09-18,108.07
"MXN=X",2013-09-18,12.6496
"CL=F",2013-09-19,106.389999
"MXN=X",2013-09-19,12.7097
"CL=F",2013-09-20,104.68
"MXN=X",2013-09-20,12.8483
"CL=F",2013-09-22,NA
"CL=F",2013-09-23,103.589996
"MXN=X",2013-09-23,12.808
"CL=F",2013-09-24,103.129997
"MXN=X",2013-09-24,12.9631
"CL=F",2013-09-25,102.660004
"MXN=X",2013-09-25,13.0051
"CL=F",2013-09-26,103.029999
"MXN=X",2013-09-26,13.073
"CL=F",2013-09-27,102.870003
"MXN=X",2013-09-27,13.1362
"CL=F",2013-09-29,NA
"CL=F",2013-09-30,102.330002
"MXN=X",2013-09-30,13.09
"CL=F",2013-10-01,102.040001
"MXN=X",2013-10-01,13.1621
"CL=F",2013-10-02,104.099998
"MXN=X",2013-10-02,13.1075
"CL=F",2013-10-03,103.309998
"MXN=X",2013-10-03,13.1701
"CL=F",2013-10-04,103.839996
"MXN=X",2013-10-04,13.0716
"CL=F",2013-10-06,NA
"CL=F",2013-10-07,103.029999
"MXN=X",2013-10-07,13.1347
"CL=F",2013-10-08,103.489998
"MXN=X",2013-10-08,13.1957
"CL=F",2013-10-09,101.610001
"MXN=X",2013-10-09,13.1886
"CL=F",2013-10-10,103.010002
"MXN=X",2013-10-10,13.1053
"CL=F",2013-10-11,102.019997
"MXN=X",2013-10-11,12.9835
"CL=F",2013-10-13,NA
"CL=F",2013-10-14,102.410004
"MXN=X",2013-10-14,13
"CL=F",2013-10-15,101.209999
"MXN=X",2013-10-15,12.9897
"CL=F",2013-10-16,102.290001
"MXN=X",2013-10-16,12.8457
"CL=F",2013-10-17,100.669998
"MXN=X",2013-10-17,12.7787
"CL=F",2013-10-18,100.809998
"MXN=X",2013-10-18,12.849
"CL=F",2013-10-20,NA
"CL=F",2013-10-21,99.220001
"MXN=X",2013-10-21,12.9867
"CL=F",2013-10-22,97.800003
"MXN=X",2013-10-22,12.8445
"CL=F",2013-10-23,96.860001
"MXN=X",2013-10-23,12.9855
"CL=F",2013-10-24,97.110001
"MXN=X",2013-10-24,12.9607
"CL=F",2013-10-25,97.849998
"MXN=X",2013-10-25,12.8772
"CL=F",2013-10-27,NA
"CL=F",2013-10-28,98.68
"MXN=X",2013-10-28,12.8755
"CL=F",2013-10-29,98.199997
"MXN=X",2013-10-29,12.9283
"CL=F",2013-10-30,96.769997
"MXN=X",2013-10-30,12.9523
"CL=F",2013-10-31,96.379997
"MXN=X",2013-10-31,13.0151
"CL=F",2013-11-01,94.610001
"MXN=X",2013-11-01,13.0557
"CL=F",2013-11-03,NA
"CL=F",2013-11-04,94.620003
"MXN=X",2013-11-04,12.9832
"CL=F",2013-11-05,93.370003
"MXN=X",2013-11-05,13.1614
"CL=F",2013-11-06,94.800003
"MXN=X",2013-11-06,13.1663
"CL=F",2013-11-07,94.199997
"MXN=X",2013-11-07,13.2203
"CL=F",2013-11-08,94.599998
"MXN=X",2013-11-08,13.1627
"CL=F",2013-11-10,NA
"CL=F",2013-11-11,95.139999
"MXN=X",2013-11-11,13.217
"CL=F",2013-11-12,93.040001
"MXN=X",2013-11-12,13.174
"CL=F",2013-11-13,93.879997
"MXN=X",2013-11-13,13.0055
"CL=F",2013-11-14,93.760002
"MXN=X",2013-11-14,12.9561
"CL=F",2013-11-15,93.839996
"MXN=X",2013-11-15,12.9273
"CL=F",2013-11-17,NA
"CL=F",2013-11-18,93.029999
"MXN=X",2013-11-18,12.8877
"CL=F",2013-11-19,93.339996
"MXN=X",2013-11-19,12.9461
"CL=F",2013-11-20,93.330002
"MXN=X",2013-11-20,13.0828
"CL=F",2013-11-21,95.440002
"MXN=X",2013-11-21,13.0199
"CL=F",2013-11-22,94.839996
"MXN=X",2013-11-22,12.9602
"CL=F",2013-11-24,NA
"CL=F",2013-11-25,94.089996
"MXN=X",2013-11-25,13.0359
"CL=F",2013-11-26,93.68
"MXN=X",2013-11-26,13.0535
"CL=F",2013-11-27,92.300003
"MXN=X",2013-11-27,13.115
"MXN=X",2013-11-28,13.0609
"CL=F",2013-11-29,NA
"MXN=X",2013-11-29,13.0992
"CL=F",2013-12-01,NA
"CL=F",2013-12-02,93.82
"MXN=X",2013-12-02,13.2006
"CL=F",2013-12-03,96.040001
"MXN=X",2013-12-03,13.1008
"CL=F",2013-12-04,97.199997
"MXN=X",2013-12-04,13.0421
"CL=F",2013-12-05,97.379997
"MXN=X",2013-12-05,13.0858
"CL=F",2013-12-06,97.650002
"MXN=X",2013-12-06,12.9233
"CL=F",2013-12-08,NA
"CL=F",2013-12-09,97.339996
"MXN=X",2013-12-09,12.8375
"CL=F",2013-12-10,98.510002
"MXN=X",2013-12-10,12.8493
"CL=F",2013-12-11,97.440002
"MXN=X",2013-12-11,13.0204
"CL=F",2013-12-12,97.5
"MXN=X",2013-12-12,12.9604
"CL=F",2013-12-13,96.599998
"MXN=X",2013-12-13,12.8729
"CL=F",2013-12-15,NA
"CL=F",2013-12-16,97.480003
"MXN=X",2013-12-16,12.9264
"CL=F",2013-12-17,97.220001
"MXN=X",2013-12-17,12.9483
"CL=F",2013-12-18,97.800003
"MXN=X",2013-12-18,12.9011
"CL=F",2013-12-19,98.769997
"MXN=X",2013-12-19,12.9453
"CL=F",2013-12-20,99.32
"MXN=X",2013-12-20,12.9698
"CL=F",2013-12-22,NA
"CL=F",2013-12-23,98.910004
"MXN=X",2013-12-23,12.9813
"CL=F",2013-12-24,NA
"MXN=X",2013-12-24,13.0151
"MXN=X",2013-12-25,13.0141
"CL=F",2013-12-26,99.550003
"MXN=X",2013-12-26,13.0655
"CL=F",2013-12-27,100.32
"MXN=X",2013-12-27,13.05
"CL=F",2013-12-29,NA
"CL=F",2013-12-30,99.290001
"MXN=X",2013-12-30,13.0624
"CL=F",2013-12-31,98.419998
"MXN=X",2013-12-31,13.0273
"MXN=X",2014-01-01,13.027
"CL=F",2014-01-02,95.440002
"MXN=X",2014-01-02,13.1485
"CL=F",2014-01-03,93.959999
"MXN=X",2014-01-03,13.0939
"CL=F",2014-01-05,NA
"CL=F",2014-01-06,93.43
"MXN=X",2014-01-06,13.0692
"CL=F",2014-01-07,93.669998
"MXN=X",2014-01-07,13.0079
"CL=F",2014-01-08,92.330002
"MXN=X",2014-01-08,13.1247
"CL=F",2014-01-09,91.660004
"MXN=X",2014-01-09,13.0848
"CL=F",2014-01-10,92.720001
"MXN=X",2014-01-10,12.9593
"CL=F",2014-01-12,NA
"CL=F",2014-01-13,91.800003
"MXN=X",2014-01-13,13.0712
"CL=F",2014-01-14,92.589996
"MXN=X",2014-01-14,13.0773
"CL=F",2014-01-15,94.169998
"MXN=X",2014-01-15,13.1957
"CL=F",2014-01-16,93.959999
"MXN=X",2014-01-16,13.2722
"CL=F",2014-01-17,94.370003
"MXN=X",2014-01-17,13.2334
"CL=F",2014-01-19,NA
"MXN=X",2014-01-20,13.2284
"CL=F",2014-01-21,94.989998
"MXN=X",2014-01-21,13.2736
"CL=F",2014-01-22,96.730003
"MXN=X",2014-01-22,13.2986
"CL=F",2014-01-23,97.32
"MXN=X",2014-01-23,13.3935
"CL=F",2014-01-24,96.639999
"MXN=X",2014-01-24,13.4485
"CL=F",2014-01-26,NA
"CL=F",2014-01-27,95.720001
"MXN=X",2014-01-27,13.3732
"CL=F",2014-01-28,97.410004
"MXN=X",2014-01-28,13.1772
"CL=F",2014-01-29,97.360001
"MXN=X",2014-01-29,13.3945
"CL=F",2014-01-30,98.230003
"MXN=X",2014-01-30,13.3545
"CL=F",2014-01-31,97.489998
"MXN=X",2014-01-31,13.3451
"CL=F",2014-02-02,NA
"CL=F",2014-02-03,96.43
"MXN=X",2014-02-03,13.5239
"CL=F",2014-02-04,97.190002
"MXN=X",2014-02-04,13.3106
"CL=F",2014-02-05,97.379997
"MXN=X",2014-02-05,13.2655
"CL=F",2014-02-06,97.839996
"MXN=X",2014-02-06,13.2564
"CL=F",2014-02-07,99.879997
"MXN=X",2014-02-07,13.2595
"CL=F",2014-02-09,NA
"CL=F",2014-02-10,100.059998
"MXN=X",2014-02-10,13.3074
"CL=F",2014-02-11,99.940002
"MXN=X",2014-02-11,13.2889
"CL=F",2014-02-12,100.370003
"MXN=X",2014-02-12,13.3149
"CL=F",2014-02-13,100.349998
"MXN=X",2014-02-13,13.256
"CL=F",2014-02-14,100.300003
"MXN=X",2014-02-14,13.2337
"CL=F",2014-02-16,NA
"MXN=X",2014-02-17,13.1928
"CL=F",2014-02-18,102.43
"MXN=X",2014-02-18,13.2373
"CL=F",2014-02-19,103.309998
"MXN=X",2014-02-19,13.3216
"CL=F",2014-02-20,102.919998
"MXN=X",2014-02-20,13.2736
"CL=F",2014-02-21,102.199997
"MXN=X",2014-02-21,13.2575
"CL=F",2014-02-23,NA
"CL=F",2014-02-24,102.82
"MXN=X",2014-02-24,13.2486
"CL=F",2014-02-25,101.830002
"MXN=X",2014-02-25,13.222
"CL=F",2014-02-26,102.589996
"MXN=X",2014-02-26,13.3399
"CL=F",2014-02-27,102.400002
"MXN=X",2014-02-27,13.2501
"CL=F",2014-02-28,102.589996
"MXN=X",2014-02-28,13.2444
"CL=F",2014-03-02,NA
"CL=F",2014-03-03,104.919998
"MXN=X",2014-03-03,13.3067
"CL=F",2014-03-04,103.330002
"MXN=X",2014-03-04,13.2751
"CL=F",2014-03-05,101.449997
"MXN=X",2014-03-05,13.2373
"CL=F",2014-03-06,101.559998
"MXN=X",2014-03-06,13.1495
"CL=F",2014-03-07,102.580002
"MXN=X",2014-03-07,13.1797
"CL=F",2014-03-09,NA
"CL=F",2014-03-10,101.120003
"MXN=X",2014-03-10,13.2105
"CL=F",2014-03-11,100.029999
"MXN=X",2014-03-11,13.2844
"CL=F",2014-03-12,97.989998
"MXN=X",2014-03-12,13.2399
"CL=F",2014-03-13,98.199997
"MXN=X",2014-03-13,13.2859
"CL=F",2014-03-14,98.889999
"MXN=X",2014-03-14,13.202
"CL=F",2014-03-16,NA
"CL=F",2014-03-17,98.080002
"MXN=X",2014-03-17,13.1573
"CL=F",2014-03-18,99.699997
"MXN=X",2014-03-18,13.1475
"CL=F",2014-03-19,100.370003
"MXN=X",2014-03-19,13.2848
"CL=F",2014-03-20,99.43
"MXN=X",2014-03-20,13.2514
"CL=F",2014-03-21,99.459999
"MXN=X",2014-03-21,13.2287
"CL=F",2014-03-23,NA
"CL=F",2014-03-24,99.599998
"MXN=X",2014-03-24,13.1818
"CL=F",2014-03-25,99.190002
"MXN=X",2014-03-25,13.1139
"CL=F",2014-03-26,100.260002
"MXN=X",2014-03-26,13.1215
"CL=F",2014-03-27,101.279999
"MXN=X",2014-03-27,13.0602
"CL=F",2014-03-28,101.669998
"MXN=X",2014-03-28,13.067
"CL=F",2014-03-30,NA
"CL=F",2014-03-31,101.580002
"MXN=X",2014-03-31,13.0477
"CL=F",2014-04-01,99.739998
"MXN=X",2014-04-01,13.0501
"CL=F",2014-04-02,99.620003
"MXN=X",2014-04-02,13.0882
"CL=F",2014-04-03,100.290001
"MXN=X",2014-04-03,13.1189
"CL=F",2014-04-04,101.139999
"MXN=X",2014-04-04,13
"CL=F",2014-04-06,NA
"CL=F",2014-04-07,100.440002
"MXN=X",2014-04-07,13.0066
"CL=F",2014-04-08,102.559998
"MXN=X",2014-04-08,13.0687
"CL=F",2014-04-09,103.599998
"MXN=X",2014-04-09,12.9853
"CL=F",2014-04-10,103.400002
"MXN=X",2014-04-10,13.0591
"CL=F",2014-04-11,103.739998
"MXN=X",2014-04-11,13.0369
"CL=F",2014-04-13,NA
"CL=F",2014-04-14,104.050003
"MXN=X",2014-04-14,13.0185
"CL=F",2014-04-15,103.75
"MXN=X",2014-04-15,13.0916
"CL=F",2014-04-16,103.760002
"MXN=X",2014-04-16,13.0569
"CL=F",2014-04-17,104.300003
"MXN=X",2014-04-17,13.0421
"MXN=X",2014-04-18,13.041
"CL=F",2014-04-20,NA
"CL=F",2014-04-21,104.370003
"MXN=X",2014-04-21,13.0204
"CL=F",2014-04-22,102.129997
"MXN=X",2014-04-22,13.0517
"CL=F",2014-04-23,101.440002
"MXN=X",2014-04-23,13.0657
"CL=F",2014-04-24,101.940002
"MXN=X",2014-04-24,13.0928
"CL=F",2014-04-25,100.599998
"MXN=X",2014-04-25,13.1278
"CL=F",2014-04-27,NA
"CL=F",2014-04-28,100.839996
"MXN=X",2014-04-28,13.1191
"CL=F",2014-04-29,101.279999
"MXN=X",2014-04-29,13.1047
"CL=F",2014-04-30,99.739998
"MXN=X",2014-04-30,13.0748
"CL=F",2014-05-01,99.419998
"MXN=X",2014-05-01,13.039
"CL=F",2014-05-02,99.760002
"MXN=X",2014-05-02,13.0112
"CL=F",2014-05-04,NA
"CL=F",2014-05-05,99.480003
"MXN=X",2014-05-05,13.0443
"CL=F",2014-05-06,99.5
"MXN=X",2014-05-06,13.0274
"CL=F",2014-05-07,100.769997
"MXN=X",2014-05-07,12.9645
"CL=F",2014-05-08,100.260002
"MXN=X",2014-05-08,12.9429
"CL=F",2014-05-09,99.989998
"MXN=X",2014-05-09,12.9421
"CL=F",2014-05-11,NA
"CL=F",2014-05-12,100.589996
"MXN=X",2014-05-12,12.949
"CL=F",2014-05-13,101.699997
"MXN=X",2014-05-13,12.9054
"CL=F",2014-05-14,102.370003
"MXN=X",2014-05-14,12.8913
"CL=F",2014-05-15,101.5
"MXN=X",2014-05-15,12.9539
"CL=F",2014-05-16,102.019997
"MXN=X",2014-05-16,12.889
"CL=F",2014-05-18,NA
"CL=F",2014-05-19,102.610001
"MXN=X",2014-05-19,12.8964
"CL=F",2014-05-20,102.440002
"MXN=X",2014-05-20,12.9119
"CL=F",2014-05-21,104.07
"MXN=X",2014-05-21,12.9218
"CL=F",2014-05-22,103.739998
"MXN=X",2014-05-22,12.8742
"CL=F",2014-05-23,104.349998
"MXN=X",2014-05-23,12.8522
"CL=F",2014-05-25,NA
"MXN=X",2014-05-26,12.8678
"CL=F",2014-05-27,104.110001
"MXN=X",2014-05-27,12.8568
"CL=F",2014-05-28,102.720001
"MXN=X",2014-05-28,12.8653
"CL=F",2014-05-29,103.580002
"MXN=X",2014-05-29,12.8372
"CL=F",2014-05-30,102.709999
"MXN=X",2014-05-30,12.8557
"CL=F",2014-06-01,NA
"CL=F",2014-06-02,102.470001
"MXN=X",2014-06-02,12.9097
"CL=F",2014-06-03,102.660004
"MXN=X",2014-06-03,12.9387
"CL=F",2014-06-04,102.639999
"MXN=X",2014-06-04,12.9241
"CL=F",2014-06-05,102.480003
"MXN=X",2014-06-05,12.8629
"CL=F",2014-06-06,102.660004
"MXN=X",2014-06-06,12.9256
"CL=F",2014-06-08,NA
"CL=F",2014-06-09,104.410004
"MXN=X",2014-06-09,13.0165
"CL=F",2014-06-10,104.349998
"MXN=X",2014-06-10,13.0192
"CL=F",2014-06-11,104.400002
"MXN=X",2014-06-11,13.0031
"CL=F",2014-06-12,106.529999
"MXN=X",2014-06-12,12.9763
"CL=F",2014-06-13,106.910004
"MXN=X",2014-06-13,13.0119
"CL=F",2014-06-15,NA
"CL=F",2014-06-16,106.900002
"MXN=X",2014-06-16,13.0414
"CL=F",2014-06-17,106.360001
"MXN=X",2014-06-17,13.1093
"CL=F",2014-06-18,105.970001
"MXN=X",2014-06-18,12.9864
"CL=F",2014-06-19,106.43
"MXN=X",2014-06-19,13.0208
"CL=F",2014-06-20,107.260002
"MXN=X",2014-06-20,12.9838
"CL=F",2014-06-22,NA
"CL=F",2014-06-23,106.169998
"MXN=X",2014-06-23,13.0311
"CL=F",2014-06-24,106.029999
"MXN=X",2014-06-24,13.0589
"CL=F",2014-06-25,106.5
"MXN=X",2014-06-25,13.0022
"CL=F",2014-06-26,105.839996
"MXN=X",2014-06-26,13.0119
"CL=F",2014-06-27,105.739998
"MXN=X",2014-06-27,12.9559
"CL=F",2014-06-29,NA
"CL=F",2014-06-30,105.370003
"MXN=X",2014-06-30,12.9703
"CL=F",2014-07-01,105.339996
"MXN=X",2014-07-01,12.939
"CL=F",2014-07-02,104.480003
"MXN=X",2014-07-02,12.9879
"CL=F",2014-07-03,NA
"MXN=X",2014-07-03,12.9548
"MXN=X",2014-07-04,12.97
"CL=F",2014-07-06,NA
"CL=F",2014-07-07,103.529999
"MXN=X",2014-07-07,13.016
"CL=F",2014-07-08,103.400002
"MXN=X",2014-07-08,12.9832
"CL=F",2014-07-09,102.290001
"MXN=X",2014-07-09,12.9676
"CL=F",2014-07-10,102.93
"MXN=X",2014-07-10,12.9906
"CL=F",2014-07-11,100.830002
"MXN=X",2014-07-11,12.975
"CL=F",2014-07-13,NA
"CL=F",2014-07-14,100.910004
"MXN=X",2014-07-14,12.9449
"CL=F",2014-07-15,99.959999
"MXN=X",2014-07-15,12.9426
"CL=F",2014-07-16,101.199997
"MXN=X",2014-07-16,12.9248
"CL=F",2014-07-17,103.190002
"MXN=X",2014-07-17,12.9948
"CL=F",2014-07-18,103.129997
"MXN=X",2014-07-18,12.9426
"CL=F",2014-07-20,NA
"CL=F",2014-07-21,104.589996
"MXN=X",2014-07-21,12.9679
"CL=F",2014-07-22,104.419998
"MXN=X",2014-07-22,12.935
"CL=F",2014-07-23,103.120003
"MXN=X",2014-07-23,12.9287
"CL=F",2014-07-24,102.07
"MXN=X",2014-07-24,12.9543
"CL=F",2014-07-25,102.089996
"MXN=X",2014-07-25,12.9416
"CL=F",2014-07-27,NA
"CL=F",2014-07-28,101.669998
"MXN=X",2014-07-28,13
"CL=F",2014-07-29,100.970001
"MXN=X",2014-07-29,13.063
"CL=F",2014-07-30,100.269997
"MXN=X",2014-07-30,13.1556
"CL=F",2014-07-31,98.169998
"MXN=X",2014-07-31,13.2228
"CL=F",2014-08-01,97.879997
"MXN=X",2014-08-01,13.1758
"CL=F",2014-08-03,NA
"CL=F",2014-08-04,98.290001
"MXN=X",2014-08-04,13.1904
"CL=F",2014-08-05,97.379997
"MXN=X",2014-08-05,13.2971
"CL=F",2014-08-06,96.919998
"MXN=X",2014-08-06,13.2468
"CL=F",2014-08-07,97.339996
"MXN=X",2014-08-07,13.2812
"CL=F",2014-08-08,97.650002
"MXN=X",2014-08-08,13.2448
"CL=F",2014-08-10,NA
"CL=F",2014-08-11,98.080002
"MXN=X",2014-08-11,13.1748
"CL=F",2014-08-12,97.370003
"MXN=X",2014-08-12,13.137
"CL=F",2014-08-13,97.589996
"MXN=X",2014-08-13,13.1292
"CL=F",2014-08-14,95.580002
"MXN=X",2014-08-14,13.0707
"CL=F",2014-08-15,97.349998
"MXN=X",2014-08-15,13.0684
"CL=F",2014-08-17,NA
"CL=F",2014-08-18,96.410004
"MXN=X",2014-08-18,13.0456
"CL=F",2014-08-19,94.480003
"MXN=X",2014-08-19,13.0479
"CL=F",2014-08-20,96.07
"MXN=X",2014-08-20,13.1304
"CL=F",2014-08-21,93.959999
"MXN=X",2014-08-21,13.1103
"CL=F",2014-08-22,93.650002
"MXN=X",2014-08-22,13.135
"CL=F",2014-08-24,NA
"CL=F",2014-08-25,93.349998
"MXN=X",2014-08-25,13.1487
"CL=F",2014-08-26,93.860001
"MXN=X",2014-08-26,13.0894
"CL=F",2014-08-27,93.879997
"MXN=X",2014-08-27,13.083
"CL=F",2014-08-28,94.550003
"MXN=X",2014-08-28,13.0819
"CL=F",2014-08-29,95.959999
"MXN=X",2014-08-29,13.0794
"CL=F",2014-08-31,NA
"MXN=X",2014-09-01,13.0974
"CL=F",2014-09-02,92.879997
"MXN=X",2014-09-02,13.1029
"CL=F",2014-09-03,95.540001
"MXN=X",2014-09-03,13.1039
"CL=F",2014-09-04,94.449997
"MXN=X",2014-09-04,13.1517
"CL=F",2014-09-05,93.290001
"MXN=X",2014-09-05,13.0295
"CL=F",2014-09-07,NA
"CL=F",2014-09-08,92.660004
"MXN=X",2014-09-08,13.1394
"CL=F",2014-09-09,92.75
"MXN=X",2014-09-09,13.2057
"CL=F",2014-09-10,91.669998
"MXN=X",2014-09-10,13.1832
"CL=F",2014-09-11,92.830002
"MXN=X",2014-09-11,13.227
"CL=F",2014-09-12,92.269997
"MXN=X",2014-09-12,13.2537
"CL=F",2014-09-14,NA
"CL=F",2014-09-15,92.919998
"MXN=X",2014-09-15,13.2449
"CL=F",2014-09-16,94.879997
"MXN=X",2014-09-16,13.1611
"CL=F",2014-09-17,94.419998
"MXN=X",2014-09-17,13.2615
"CL=F",2014-09-18,93.07
"MXN=X",2014-09-18,13.2381
"CL=F",2014-09-19,92.410004
"MXN=X",2014-09-19,13.2053
"CL=F",2014-09-21,NA
"CL=F",2014-09-22,91.519997
"MXN=X",2014-09-22,13.2759
"CL=F",2014-09-23,91.559998
"MXN=X",2014-09-23,13.2959
"CL=F",2014-09-24,92.800003
"MXN=X",2014-09-24,13.2801
"CL=F",2014-09-25,92.529999
"MXN=X",2014-09-25,13.3821
"CL=F",2014-09-26,93.540001
"MXN=X",2014-09-26,13.4377
"CL=F",2014-09-28,NA
"CL=F",2014-09-29,94.57
"MXN=X",2014-09-29,13.4911
"CL=F",2014-09-30,91.160004
"MXN=X",2014-09-30,13.4241
"CL=F",2014-10-01,90.730003
"MXN=X",2014-10-01,13.4516
"CL=F",2014-10-02,91.010002
"MXN=X",2014-10-02,13.3696
"CL=F",2014-10-03,89.739998
"MXN=X",2014-10-03,13.485
"CL=F",2014-10-05,NA
"CL=F",2014-10-06,90.339996
"MXN=X",2014-10-06,13.3974
"CL=F",2014-10-07,88.849998
"MXN=X",2014-10-07,13.471
"CL=F",2014-10-08,87.309998
"MXN=X",2014-10-08,13.3418
"CL=F",2014-10-09,85.769997
"MXN=X",2014-10-09,13.4433
"CL=F",2014-10-10,85.82
"MXN=X",2014-10-10,13.4726
"CL=F",2014-10-12,NA
"CL=F",2014-10-13,85.739998
"MXN=X",2014-10-13,13.4465
"CL=F",2014-10-14,81.839996
"MXN=X",2014-10-14,13.4593
"CL=F",2014-10-15,81.779999
"MXN=X",2014-10-15,13.5321
"CL=F",2014-10-16,82.699997
"MXN=X",2014-10-16,13.5493
"CL=F",2014-10-17,82.75
"MXN=X",2014-10-17,13.51
"CL=F",2014-10-19,NA
"CL=F",2014-10-20,82.709999
"MXN=X",2014-10-20,13.5526
"CL=F",2014-10-21,82.809998
"MXN=X",2014-10-21,13.5465
"CL=F",2014-10-22,80.519997
"MXN=X",2014-10-22,13.5508
"CL=F",2014-10-23,82.089996
"MXN=X",2014-10-23,13.5514
"CL=F",2014-10-24,81.010002
"MXN=X",2014-10-24,13.5548
"CL=F",2014-10-26,NA
"CL=F",2014-10-27,81
"MXN=X",2014-10-27,13.548
"CL=F",2014-10-28,81.419998
"MXN=X",2014-10-28,13.4311
"CL=F",2014-10-29,82.199997
"MXN=X",2014-10-29,13.4984
"CL=F",2014-10-30,81.120003
"MXN=X",2014-10-30,13.4302
"CL=F",2014-10-31,80.540001
"MXN=X",2014-10-31,13.4766
"CL=F",2014-11-02,NA
"CL=F",2014-11-03,78.779999
"MXN=X",2014-11-03,13.6042
"CL=F",2014-11-04,77.190002
"MXN=X",2014-11-04,13.5501
"CL=F",2014-11-05,78.68
"MXN=X",2014-11-05,13.5739
"CL=F",2014-11-06,77.910004
"MXN=X",2014-11-06,13.6381
"CL=F",2014-11-07,78.650002
"MXN=X",2014-11-07,13.5356
"CL=F",2014-11-09,NA
"CL=F",2014-11-10,77.400002
"MXN=X",2014-11-10,13.5994
"CL=F",2014-11-11,77.940002
"MXN=X",2014-11-11,13.5994
"CL=F",2014-11-12,77.18
"MXN=X",2014-11-12,13.5529
"CL=F",2014-11-13,74.209999
"MXN=X",2014-11-13,13.6068
"CL=F",2014-11-14,75.82
"MXN=X",2014-11-14,13.5314
"CL=F",2014-11-16,NA
"CL=F",2014-11-17,75.639999
"MXN=X",2014-11-17,13.5829
"CL=F",2014-11-18,74.610001
"MXN=X",2014-11-18,13.5649
"CL=F",2014-11-19,74.580002
"MXN=X",2014-11-19,13.6309
"CL=F",2014-11-20,75.580002
"MXN=X",2014-11-20,13.6559
"CL=F",2014-11-21,76.510002
"MXN=X",2014-11-21,13.6108
"CL=F",2014-11-23,NA
"CL=F",2014-11-24,75.779999
"MXN=X",2014-11-24,13.6584
"CL=F",2014-11-25,74.089996
"MXN=X",2014-11-25,13.6733
"CL=F",2014-11-26,73.690002
"MXN=X",2014-11-26,13.7251
"MXN=X",2014-11-27,13.7605
"CL=F",2014-11-28,NA
"MXN=X",2014-11-28,13.9223
"CL=F",2014-11-30,NA
"CL=F",2014-12-01,69
"MXN=X",2014-12-01,13.977
"CL=F",2014-12-02,66.879997
"MXN=X",2014-12-02,14.1018
"CL=F",2014-12-03,67.379997
"MXN=X",2014-12-03,14.1005
"CL=F",2014-12-04,66.809998
"MXN=X",2014-12-04,14.1484
"CL=F",2014-12-05,65.839996
"MXN=X",2014-12-05,14.3487
"CL=F",2014-12-07,NA
"CL=F",2014-12-08,63.049999
"MXN=X",2014-12-08,14.3802
"CL=F",2014-12-09,63.82
"MXN=X",2014-12-09,14.4293
"CL=F",2014-12-10,60.939999
"MXN=X",2014-12-10,14.556
"CL=F",2014-12-11,59.950001
"MXN=X",2014-12-11,14.7752
"CL=F",2014-12-12,57.810001
"MXN=X",2014-12-12,14.7578
"CL=F",2014-12-14,NA
"CL=F",2014-12-15,55.91
"MXN=X",2014-12-15,14.7153
"CL=F",2014-12-16,55.93
"MXN=X",2014-12-16,14.7493
"CL=F",2014-12-17,56.470001
"MXN=X",2014-12-17,14.5847
"CL=F",2014-12-18,54.110001
"MXN=X",2014-12-18,14.5492
"CL=F",2014-12-19,56.52
"MXN=X",2014-12-19,14.5795
"CL=F",2014-12-21,NA
"CL=F",2014-12-22,55.259998
"MXN=X",2014-12-22,14.6709
"CL=F",2014-12-23,57.119999
"MXN=X",2014-12-23,14.7497
